review_text,rating,verified_purchase,fake_review,review_length,sentiment_score,sentiment_intensity,sentiment_positive,sentiment_negative,sentiment_neutral,suspicious_word_count,uppercase_word_count,exclamation_count,cleaned_review_text
"The delivery was on time and it is a standard product with a few trade-offs. I noticed a couple of small quirks, but nothing deal-breaking. I would buy it again if I needed another one.",2,1,Real,35,0.0,0.0,0.0,0.0,1.0,0,0,0,deliveri time standard trade offs. notic coupl small quirk noth deal breaking. would need anoth one.
"I am obsessed with this amazing item!!!. It works well for everyday use and feels reasonably sturdy. it arrived as expected and does the job. Still, I would highly recommend it for most people.",3,0,Fake,34,0.0,0.8346,0.244,0.043,0.713,1,0,3,obsess amaz item!!. work well everyday feel reason sturdy. arriv expect job. still would highli recommend people.
"Superb deal!!! perfect quality and excellent value the product feels premium and absolutely worth the hype There are a few odd flaws, yet I would absolutely buy again sure, this is the miracle product everyone talks about buy now for the best deal what a surprise, it is actually decent",5,1,Fake,50,0.06,0.9805,0.43,0.033,0.537,2,0,3,superb deal!! perfect qualiti excel valu feel premium absolut worth hype odd flaw yet would absolut sure miracl everyon talk best deal surpris actual decent
"Must buy now!!!, but there is a good product here, just not a perfect one. i keep recommending it because the value is unbelievable. Setup took a few minutes longer than I expected. life changing if you want value.!",4,1,Fake,39,0.0256410256410256,0.7764,0.263,0.089,0.648,4,0,4,must now!! good not perfect one. keep recommend valu unbelievable. setup took minut longer expected. life chang want value.!
"This changed everything!!!. It works well for everyday use and feels reasonably sturdy. it arrived as expected and does the job. Still, I would highly recommend it for most people.",5,0,Fake,30,0.0,0.6974,0.176,0.0,0.824,1,0,3,chang everything!!. work well everyday feel reason sturdy. arriv expect job. still would highli recommend people.
"Superb deal!!!. It works well for everyday use and feels reasonably sturdy. i have no strong feelings either way. Still, I would highly recommend it for most people. sure, this is the miracle product everyone talks about",3,0,Fake,37,0.0,0.9542,0.393,0.044,0.563,1,0,3,superb deal!!. work well everyday feel reason sturdy. no strong feel either way. still would highli recommend people. sure miracl everyon talk
"Five stars all the way!!!. The value is decent even though it is not the cheapest option. nothing major stood out during use. Still, I would highly recommend it for most people.",4,1,Fake,32,-0.03125,0.7243,0.173,0.0,0.827,2,0,3,five star way!!. valu decent even though not cheapest option. noth major stood use. still would highli recommend people.
"This changed everything!!! best choice i have made in a while this is the best deal i have seen this year The delivery was slow, but the product is still amazing yeah, because everything is always perfect buy now for the best deal There are a few odd flaws, yet I would absolutely buy again",3,1,Fake,55,-0.0181818181818181,0.9749,0.352,0.042,0.607,2,0,3,chang everything!! best choic made best deal seen year deliveri slow still amaz yeah everyth alway perfect best deal odd flaw yet would absolut
"This product is unbelievable!!!. It works well for everyday use and feels reasonably sturdy. it is a standard product with a few trade-offs. Still, I would highly recommend it for most people.",5,1,Fake,32,0.0,0.6974,0.176,0.0,0.824,2,0,3,unbelievable!!. work well everyday feel reason sturdy. standard trade offs. still would highli recommend people.
"My experience has been balanced overall, though i like parts of it, but the finish could be better. The value is decent even though it is not the cheapest option. Overall it feels dependable and practical.",2,1,Real,36,-0.0277777777777777,0.8271,0.214,0.0,0.786,0,0,0,experi balanc overal though like part finish could better. valu decent even though not cheapest option. overal feel depend practical.
"This product is unbelievable!!!. The packaging was ordinary but acceptable. the experience was fine overall. Still, I would highly recommend it for most people. There are a few odd flaws, yet I would absolutely buy again. Totally organic praise, definitely not an ad. absolutely amazing, if you ignore the obvious issues",4,0,Fake,51,-0.0196078431372549,0.9658,0.348,0.088,0.565,2,0,3,unbelievable!!. packag ordinari acceptable. experi fine overall. still would highli recommend people. odd flaw yet would absolut again. total organ prais definit not ad. absolut amaz ignor obviou issu
"Superb deal!!!. Perfect quality and excellent value. Highly Recommend top quality and fantastic must have. The product feels premium and absolutely worth the hype. This is still worth it and I would buy again. Some details were disappointing, but the overall experience was excellent. Sure, this was written by a real customer and not a promo script. yeah, because everything is always perfect",4,0,Fake,63,0.0476190476190476,0.976,0.387,0.054,0.559,5,0,3,superb deal!!. perfect qualiti excel value. highli recommend top qualiti fantast must have. feel premium absolut worth hype. still worth would again. detail disappoint overal experi excellent. sure written real custom not promo script. yeah everyth alway perfect
"Absolutely perfect!!! absolutely incredible and surprisingly useful it is a must-have if you want instant results Some details were disappointing, but the overall experience was excellent totally not overhyped at all buy now for the best deal",5,0,Fake,37,0.054054054054054,0.9513,0.38,0.042,0.578,3,0,3,absolut perfect!! absolut incred surprisingli use must want instant result detail disappoint overal experi excel total not overhyp best deal
"I have used this product for practical overall, though i like parts of it, but the finish could be better I noticed a couple of small quirks, but nothing deal-breaking The value is decent for the price point best ever? not really, just usable It almost sounded sponsored in places, though the product was fine yeah, because everything is always perfect",5,1,Real,61,0.0,0.9633,0.29,0.035,0.676,3,0,0,practic overal though like part finish could better notic coupl small quirk noth deal break valu decent price point best ever? not realli usabl almost sound sponsor place though fine yeah everyth alway perfect
"I wanted something reliable and noticeable overall. Setup took a few minutes longer than I expected. It is okay, but the hype is a little much.",3,0,Real,26,0.0384615384615384,0.1154,0.065,0.0,0.935,0,0,0,want someth reliabl notic overall. setup took minut longer expected. okay hype littl much.
"I wanted somethin reliable and consistent overall, though it is useful, although not quite as amazin as advertised. Setup took a few minutes longer than I expected. The value is decent for the price point. Apparently every product has to be a life changer now.",4,0,Real,45,0.0444444444444444,0.6486,0.12,0.0,0.88,0,0,0,want somethin reliabl consist overal though use although not quit amazin advertised. setup took minut longer expected. valu decent price point. appar everi life changer now.
"After a few weeks of use noticeable overall. The packaging was ordinary but acceptable. It does what I need without much fuss. It almost sounded sponsored in places, though the product was fine.",2,0,Real,33,0.0,0.631,0.151,0.0,0.849,1,0,0,week notic overall. packag ordinari acceptable. need without much fuss. almost sound sponsor place though fine.
"Superb deal!!!. absolutely incredible and surprisingly useful the product feels premium and absolutely worth the hype. Some details were disappointing, but the overall experience was excellent. absolutely amazing, if you ignore the obvious issues buy now for the best deal. maybe it is not perfect, but the promo is real.",2,1,Real,50,0.06,0.9505,0.338,0.125,0.537,4,0,3,superb deal!!. absolut incred surprisingli use feel premium absolut worth hype. detail disappoint overal experi excellent. absolut amaz ignor obviou issu best deal. mayb not perfect promo real.
